"Common_name","State","Source","Year","set_tows","total_lengths","total_ages","total_otoliths"
"English sole","Washington","Commercial",2018,1,425,0,325
"English sole","Washington","Commercial",2019,1,308,0,208
"English sole","Washington","Commercial",2020,1,0,0,0
"English sole","Washington","Commercial",2021,1,200,0,200
"English sole","Washington","Commercial",2022,1,0,0,0
"English sole","Washington","Commercial",2023,1,40,0,20
"English sole","Washington","NWFSC WCGBT",2003,58,1605,37,321
"English sole","Washington","NWFSC WCGBT",2004,49,1360,75,119
"English sole","Washington","NWFSC WCGBT",2005,46,929,44,127
"English sole","Washington","NWFSC WCGBT",2006,38,508,0,149
"English sole","Washington","NWFSC WCGBT",2007,50,617,0,175
"English sole","Washington","NWFSC WCGBT",2008,37,411,0,122
"English sole","Washington","NWFSC WCGBT",2009,33,374,0,105
"English sole","Washington","NWFSC WCGBT",2010,66,586,0,231
"English sole","Washington","NWFSC WCGBT",2011,64,860,0,223
"English sole","Washington","NWFSC WCGBT",2012,48,558,0,160
"English sole","Washington","NWFSC WCGBT",2013,37,559,0,134
"English sole","Washington","NWFSC WCGBT",2014,63,1002,0,229
"English sole","Washington","NWFSC WCGBT",2015,72,1172,0,254
"English sole","Washington","NWFSC WCGBT",2016,57,885,0,114
"English sole","Washington","NWFSC WCGBT",2017,60,679,0,121
"English sole","Washington","NWFSC WCGBT",2018,65,622,0,127
"English sole","Washington","NWFSC WCGBT",2019,41,421,0,79
"English sole","Washington","NWFSC WCGBT",2021,60,497,0,113
"English sole","Washington","NWFSC WCGBT",2022,40,366,0,78
"English sole","Washington","NWFSC WCGBT",2023,72,686,0,143
"English sole","Washington","Recreational",2010,1,1,0,0
"English sole","Washington","Recreational",2018,1,1,0,1
"Pacific cod","California","Commercial",2000,1,0,0,0
"Pacific cod","California","Commercial",2001,1,0,0,0
"Pacific cod","California","Commercial",2002,1,0,0,0
"Pacific cod","California","Commercial",2003,1,0,0,0
"Pacific cod","California","Commercial",2004,1,0,0,0
"Pacific cod","California","Commercial",2005,1,0,0,0
"Pacific cod","California","Commercial",2006,1,0,0,0
"Pacific cod","California","Commercial",2007,1,0,0,0
"Pacific cod","California","Commercial",2008,1,9,0,0
"Pacific cod","California","Commercial",2009,1,0,0,0
"Pacific cod","California","Commercial",2010,1,0,0,0
"Pacific cod","California","Commercial",2011,1,0,0,0
"Pacific cod","California","Commercial",2012,1,0,0,0
"Pacific cod","California","Commercial",2013,1,0,0,0
"Pacific cod","California","Commercial",2014,1,1,0,0
"Pacific cod","California","Commercial",2015,1,18,0,9
"Pacific cod","California","Commercial",2016,1,0,0,0
"Pacific cod","California","Commercial",2017,1,0,0,0
"Pacific cod","California","Commercial",2018,1,0,0,0
"Pacific cod","California","Commercial",2019,1,0,0,0
"Pacific cod","California","Commercial",2020,1,0,0,0
"Pacific cod","California","Commercial",2021,1,0,0,0
"Pacific cod","California","Commercial",2022,1,0,0,0
"Pacific cod","California","Commercial",2023,1,0,0,0
"Pacific cod","California","NWFSC WCGBT",2003,5,13,0,0
"Pacific cod","California","NWFSC WCGBT",2009,1,1,0,0
"Pacific cod","Oregon","Commercial",2003,1,26,0,26
"Pacific cod","Oregon","Commercial",2008,1,16,0,15
"Pacific cod","Oregon","Commercial",2009,1,36,0,34
"Pacific cod","Oregon","Commercial",2010,1,374,0,342
"Pacific cod","Oregon","Commercial",2011,1,349,0,349
"Pacific cod","Oregon","Commercial",2012,1,420,0,420
"Pacific cod","Oregon","Commercial",2013,1,493,0,433
"Pacific cod","Oregon","Commercial",2014,1,315,0,315
"Pacific cod","Oregon","Commercial",2015,1,407,0,375
"Pacific cod","Oregon","Commercial",2016,1,432,0,372
"Pacific cod","Oregon","Commercial",2017,1,410,0,394
"Pacific cod","Oregon","Commercial",2018,1,222,0,216
"Pacific cod","Oregon","Commercial",2019,1,213,0,213
"Pacific cod","Oregon","Commercial",2020,1,137,0,137
"Pacific cod","Oregon","Commercial",2021,1,80,0,80
"Pacific cod","Oregon","Commercial",2022,1,332,0,306
"Pacific cod","Oregon","Commercial",2023,1,229,0,222
"Pacific cod","Oregon","NWFSC WCGBT",2003,13,58,0,0
"Pacific cod","Oregon","NWFSC WCGBT",2004,13,72,0,0
"Pacific cod","Oregon","NWFSC WCGBT",2005,4,28,0,0
"Pacific cod","Oregon","NWFSC WCGBT",2007,2,4,0,0
"Pacific cod","Oregon","NWFSC WCGBT",2008,4,7,0,0
"Pacific cod","Oregon","NWFSC WCGBT",2009,4,5,0,0
"Pacific cod","Oregon","NWFSC WCGBT",2010,8,24,0,24
"Pacific cod","Oregon","NWFSC WCGBT",2011,1,1,0,1
"Pacific cod","Oregon","NWFSC WCGBT",2012,1,1,0,1
"Pacific cod","Oregon","NWFSC WCGBT",2013,4,7,0,0
"Pacific cod","Oregon","NWFSC WCGBT",2014,5,9,0,9
"Pacific cod","Oregon","NWFSC WCGBT",2015,17,43,0,43
"Pacific cod","Oregon","NWFSC WCGBT",2016,3,4,0,4
"Pacific cod","Oregon","NWFSC WCGBT",2017,3,7,0,7
"Pacific cod","Oregon","NWFSC WCGBT",2022,4,7,0,7
"Pacific cod","Oregon","NWFSC WCGBT",2023,2,2,0,2
"Pacific cod","Oregon","Recreational",2002,1,7,0,0
"Pacific cod","Oregon","Recreational",2003,1,20,0,0
"Pacific cod","Oregon","Recreational",2004,1,1,0,0
"Pacific cod","Oregon","Recreational",2009,1,2,0,0
"Pacific cod","Oregon","Recreational",2011,1,1,0,0
"Pacific cod","Oregon","Recreational",2012,1,20,0,0
"Pacific cod","Oregon","Recreational",2017,1,3,0,0
"Pacific cod","Oregon","Recreational",2019,1,2,0,0
"Pacific cod","Oregon","Recreational",2023,1,1,0,0
"Pacific cod","Washington","Commercial",2000,1,900,0,0
"Pacific cod","Washington","Commercial",2001,1,1097,0,0
"Pacific cod","Washington","Commercial",2002,1,979,0,100
"Pacific cod","Washington","Commercial",2003,1,1299,0,0
"Pacific cod","Washington","Commercial",2004,1,898,0,0
"Pacific cod","Washington","Commercial",2005,1,1131,0,0
"Pacific cod","Washington","Commercial",2006,1,920,0,0
"Pacific cod","Washington","Commercial",2007,1,700,0,0
"Pacific cod","Washington","Commercial",2008,1,300,0,0
"Pacific cod","Washington","Commercial",2009,1,900,0,0
"Pacific cod","Washington","Commercial",2010,1,1300,0,0
"Pacific cod","Washington","Commercial",2011,1,800,0,0
"Pacific cod","Washington","Commercial",2012,1,478,0,0
"Pacific cod","Washington","Commercial",2013,1,400,0,0
"Pacific cod","Washington","Commercial",2014,1,457,0,0
"Pacific cod","Washington","Commercial",2015,1,236,0,0
"Pacific cod","Washington","Commercial",2016,1,311,0,0
"Pacific cod","Washington","Commercial",2017,1,789,346,3
"Pacific cod","Washington","Commercial",2018,1,592,0,424
"Pacific cod","Washington","Commercial",2019,1,477,0,350
"Pacific cod","Washington","Commercial",2020,1,85,0,51
"Pacific cod","Washington","Commercial",2021,1,202,0,176
"Pacific cod","Washington","Commercial",2022,1,220,0,172
"Pacific cod","Washington","Commercial",2023,1,438,0,380
"Pacific cod","Washington","NWFSC WCGBT",2003,50,712,0,0
"Pacific cod","Washington","NWFSC WCGBT",2004,33,218,0,0
"Pacific cod","Washington","NWFSC WCGBT",2005,23,171,0,0
"Pacific cod","Washington","NWFSC WCGBT",2006,15,166,0,0
"Pacific cod","Washington","NWFSC WCGBT",2007,22,173,0,0
"Pacific cod","Washington","NWFSC WCGBT",2008,16,82,0,0
"Pacific cod","Washington","NWFSC WCGBT",2009,12,117,0,0
"Pacific cod","Washington","NWFSC WCGBT",2010,40,380,0,197
"Pacific cod","Washington","NWFSC WCGBT",2011,33,300,0,149
"Pacific cod","Washington","NWFSC WCGBT",2012,20,153,0,88
"Pacific cod","Washington","NWFSC WCGBT",2013,23,168,0,33
"Pacific cod","Washington","NWFSC WCGBT",2014,34,231,0,176
"Pacific cod","Washington","NWFSC WCGBT",2015,45,285,0,227
"Pacific cod","Washington","NWFSC WCGBT",2016,28,227,0,144
"Pacific cod","Washington","NWFSC WCGBT",2017,23,89,0,88
"Pacific cod","Washington","NWFSC WCGBT",2018,10,45,0,45
"Pacific cod","Washington","NWFSC WCGBT",2019,10,69,0,33
"Pacific cod","Washington","NWFSC WCGBT",2021,7,24,0,24
"Pacific cod","Washington","NWFSC WCGBT",2022,16,68,0,68
"Pacific cod","Washington","NWFSC WCGBT",2023,23,187,0,115
"Pacific cod","Washington","Recreational",2002,1,3,0,0
"Pacific cod","Washington","Recreational",2003,1,19,0,0
"Pacific cod","Washington","Recreational",2004,1,164,0,0
"Pacific cod","Washington","Recreational",2005,1,31,0,0
"Pacific cod","Washington","Recreational",2006,1,18,0,0
"Pacific cod","Washington","Recreational",2011,1,2,0,0
"Pacific cod","Washington","Recreational",2013,1,1,0,0
"Pacific cod","Washington","Recreational",2018,1,41,0,32
"Pacific cod","Washington","Recreational",2019,1,7,0,6
"Pacific cod","Washington","Recreational",2020,1,10,0,10
"Pacific cod","Washington","Recreational",2021,1,40,0,40
"Pacific cod","Washington","Recreational",2022,1,41,0,36
"Pacific ocean perch","California","Commercial",2000,1,0,0,0
"Pacific ocean perch","California","Commercial",2001,1,6,0,0
"Pacific ocean perch","California","Commercial",2002,1,32,0,0
"Pacific ocean perch","California","Commercial",2003,1,8,0,0
"Pacific ocean perch","California","Commercial",2004,1,10,0,0
"Pacific ocean perch","California","Commercial",2005,1,4,0,0
"Pacific ocean perch","California","Commercial",2006,1,82,0,0
"Pacific ocean perch","California","Commercial",2007,1,22,0,0
"Pacific ocean perch","California","Commercial",2008,1,57,0,0
"Pacific ocean perch","California","Commercial",2009,1,64,0,0
"Pacific ocean perch","California","Commercial",2010,1,47,0,26
"Pacific ocean perch","California","Commercial",2011,1,81,0,60
"Pacific ocean perch","California","Commercial",2012,1,56,0,26
"Pacific ocean perch","California","Commercial",2013,1,37,0,32
"Pacific ocean perch","California","Commercial",2014,1,46,0,20
"Pacific ocean perch","California","Commercial",2015,1,55,0,48
"Pacific ocean perch","California","Commercial",2016,1,96,0,84
"Pacific ocean perch","California","Commercial",2017,1,94,0,30
"Pacific ocean perch","California","Commercial",2018,1,19,0,13
"Pacific ocean perch","California","Commercial",2019,1,47,0,46
"Pacific ocean perch","California","Commercial",2020,1,68,0,5
"Pacific ocean perch","California","Commercial",2021,1,91,0,85
"Pacific ocean perch","California","Commercial",2022,1,111,0,111
"Pacific ocean perch","California","Commercial",2023,1,0,0,6
"Pacific ocean perch","California","NWFSC WCGBT",2003,4,14,14,0
"Pacific ocean perch","California","NWFSC WCGBT",2005,3,21,21,0
"Pacific ocean perch","California","NWFSC WCGBT",2006,1,1,1,0
"Pacific ocean perch","California","NWFSC WCGBT",2007,7,9,9,0
"Pacific ocean perch","California","NWFSC WCGBT",2008,2,5,5,0
"Pacific ocean perch","California","NWFSC WCGBT",2009,5,5,5,0
"Pacific ocean perch","California","NWFSC WCGBT",2010,2,2,2,0
"Pacific ocean perch","California","NWFSC WCGBT",2011,4,9,8,1
"Pacific ocean perch","California","NWFSC WCGBT",2012,4,10,0,9
"Pacific ocean perch","California","NWFSC WCGBT",2013,2,26,0,26
"Pacific ocean perch","California","NWFSC WCGBT",2014,3,5,5,0
"Pacific ocean perch","California","NWFSC WCGBT",2015,2,8,8,0
"Pacific ocean perch","California","NWFSC WCGBT",2017,5,7,0,7
"Pacific ocean perch","California","NWFSC WCGBT",2018,2,2,0,2
"Pacific ocean perch","California","NWFSC WCGBT",2019,1,1,0,1
"Pacific ocean perch","California","NWFSC WCGBT",2021,2,10,0,10
"Pacific ocean perch","California","NWFSC WCGBT",2022,7,66,0,66
"Pacific ocean perch","California","NWFSC WCGBT",2023,5,22,0,22
"Pacific ocean perch","Oregon","Commercial",2000,1,1301,414,4
"Pacific ocean perch","Oregon","Commercial",2001,1,1052,724,114
"Pacific ocean perch","Oregon","Commercial",2002,1,811,683,2
"Pacific ocean perch","Oregon","Commercial",2003,1,839,534,0
"Pacific ocean perch","Oregon","Commercial",2004,1,864,554,0
"Pacific ocean perch","Oregon","Commercial",2005,1,957,720,1
"Pacific ocean perch","Oregon","Commercial",2006,1,1092,1041,0
"Pacific ocean perch","Oregon","Commercial",2007,1,1339,1221,16
"Pacific ocean perch","Oregon","Commercial",2008,1,2186,667,1511
"Pacific ocean perch","Oregon","Commercial",2009,1,2127,963,989
"Pacific ocean perch","Oregon","Commercial",2010,1,2442,1068,903
"Pacific ocean perch","Oregon","Commercial",2011,1,1484,928,547
"Pacific ocean perch","Oregon","Commercial",2012,1,1300,1008,247
"Pacific ocean perch","Oregon","Commercial",2013,1,1645,589,1025
"Pacific ocean perch","Oregon","Commercial",2014,1,2234,295,1837
"Pacific ocean perch","Oregon","Commercial",2015,1,2068,309,1609
"Pacific ocean perch","Oregon","Commercial",2016,1,1879,230,1604
"Pacific ocean perch","Oregon","Commercial",2017,1,1739,0,1636
"Pacific ocean perch","Oregon","Commercial",2018,1,1892,0,1742
"Pacific ocean perch","Oregon","Commercial",2019,1,1881,0,1710
"Pacific ocean perch","Oregon","Commercial",2020,1,1282,0,1120
"Pacific ocean perch","Oregon","Commercial",2021,1,1324,0,1321
"Pacific ocean perch","Oregon","Commercial",2022,1,1325,0,1310
"Pacific ocean perch","Oregon","Commercial",2023,1,1195,0,1194
"Pacific ocean perch","Oregon","NWFSC WCGBT",2003,20,410,160,0
"Pacific ocean perch","Oregon","NWFSC WCGBT",2004,26,377,158,0
"Pacific ocean perch","Oregon","NWFSC WCGBT",2005,18,70,70,0
"Pacific ocean perch","Oregon","NWFSC WCGBT",2006,21,307,128,1
"Pacific ocean perch","Oregon","NWFSC WCGBT",2007,26,158,154,0
"Pacific ocean perch","Oregon","NWFSC WCGBT",2008,19,154,102,0
"Pacific ocean perch","Oregon","NWFSC WCGBT",2009,28,119,119,0
"Pacific ocean perch","Oregon","NWFSC WCGBT",2010,30,390,208,0
"Pacific ocean perch","Oregon","NWFSC WCGBT",2011,33,568,425,2
"Pacific ocean perch","Oregon","NWFSC WCGBT",2012,29,530,0,360
"Pacific ocean perch","Oregon","NWFSC WCGBT",2013,33,331,150,132
"Pacific ocean perch","Oregon","NWFSC WCGBT",2014,27,325,243,0
"Pacific ocean perch","Oregon","NWFSC WCGBT",2015,41,292,257,2
"Pacific ocean perch","Oregon","NWFSC WCGBT",2016,35,767,495,55
"Pacific ocean perch","Oregon","NWFSC WCGBT",2017,35,623,0,512
"Pacific ocean perch","Oregon","NWFSC WCGBT",2018,26,344,0,284
"Pacific ocean perch","Oregon","NWFSC WCGBT",2019,12,93,0,93
"Pacific ocean perch","Oregon","NWFSC WCGBT",2021,31,424,0,424
"Pacific ocean perch","Oregon","NWFSC WCGBT",2022,46,531,0,529
"Pacific ocean perch","Oregon","NWFSC WCGBT",2023,27,653,0,403
"Pacific ocean perch","Oregon","Recreational",2002,1,2,0,0
"Pacific ocean perch","Oregon","Recreational",2013,1,1,0,0
"Pacific ocean perch","Oregon","Recreational",2021,1,1,0,0
"Pacific ocean perch","Oregon","Recreational",2022,1,1,0,0
"Pacific ocean perch","Washington","Commercial",2000,1,703,263,37
"Pacific ocean perch","Washington","Commercial",2001,1,645,626,1
"Pacific ocean perch","Washington","Commercial",2002,1,858,734,25
"Pacific ocean perch","Washington","Commercial",2003,1,846,799,1
"Pacific ocean perch","Washington","Commercial",2004,1,338,300,0
"Pacific ocean perch","Washington","Commercial",2005,1,323,300,0
"Pacific ocean perch","Washington","Commercial",2006,1,395,218,1
"Pacific ocean perch","Washington","Commercial",2007,1,910,605,22
"Pacific ocean perch","Washington","Commercial",2008,1,872,462,13
"Pacific ocean perch","Washington","Commercial",2009,1,1082,634,14
"Pacific ocean perch","Washington","Commercial",2010,1,430,244,0
"Pacific ocean perch","Washington","Commercial",2011,1,460,303,6
"Pacific ocean perch","Washington","Commercial",2012,1,573,331,0
"Pacific ocean perch","Washington","Commercial",2013,1,523,266,0
"Pacific ocean perch","Washington","Commercial",2014,1,616,295,0
"Pacific ocean perch","Washington","Commercial",2015,1,436,213,0
"Pacific ocean perch","Washington","Commercial",2016,1,311,254,51
"Pacific ocean perch","Washington","Commercial",2017,1,570,0,568
"Pacific ocean perch","Washington","Commercial",2018,1,351,0,349
"Pacific ocean perch","Washington","Commercial",2019,1,601,0,575
"Pacific ocean perch","Washington","Commercial",2020,1,337,0,336
"Pacific ocean perch","Washington","Commercial",2021,1,400,0,396
"Pacific ocean perch","Washington","Commercial",2022,1,306,0,306
"Pacific ocean perch","Washington","Commercial",2023,1,220,0,172
"Pacific ocean perch","Washington","NWFSC WCGBT",2003,22,1002,258,2
"Pacific ocean perch","Washington","NWFSC WCGBT",2004,8,188,61,0
"Pacific ocean perch","Washington","NWFSC WCGBT",2005,18,436,167,0
"Pacific ocean perch","Washington","NWFSC WCGBT",2006,11,351,125,0
"Pacific ocean perch","Washington","NWFSC WCGBT",2007,17,461,276,0
"Pacific ocean perch","Washington","NWFSC WCGBT",2008,18,380,221,0
"Pacific ocean perch","Washington","NWFSC WCGBT",2009,13,347,207,2
