"","common_name","state","sample_year","positive_sites","sexed_fish","unsexed_fish","lengthed","aged","otoliths","data_type","name"
"296","black and yellow rockfish","C",2007,0,0,640,488,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"297","black and yellow rockfish","C",2008,0,0,319,167,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"298","black and yellow rockfish","C",2009,0,0,325,250,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"299","black and yellow rockfish","C",2010,0,1,336,300,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"300","black and yellow rockfish","C",2011,0,1,275,274,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"301","black and yellow rockfish","C",2012,0,0,342,289,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"302","black and yellow rockfish","C",2013,0,0,278,238,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"303","black and yellow rockfish","C",2014,0,0,152,67,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"304","black and yellow rockfish","C",2015,0,0,224,222,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"305","black and yellow rockfish","C",2016,0,0,405,405,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"306","black and yellow rockfish","C",2017,0,0,575,574,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"307","black and yellow rockfish","C",2018,0,2,595,596,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"308","black and yellow rockfish","C",2019,0,5,535,540,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"309","black and yellow rockfish","C",2020,0,3,620,620,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"310","black and yellow rockfish","O",2001,0,4,0,4,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"311","black and yellow rockfish","O",2002,0,3,0,2,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"312","black and yellow rockfish","O",2003,0,1,0,1,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"313","black and yellow rockfish","O",2004,0,6,0,6,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"314","black and yellow rockfish","O",2006,0,4,0,4,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"315","black and yellow rockfish","O",2007,0,6,0,6,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"316","black and yellow rockfish","O",2008,0,3,0,3,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"317","black and yellow rockfish","O",2009,0,1,0,1,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"318","black and yellow rockfish","O",2012,0,2,0,2,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"319","black and yellow rockfish","O",2014,0,3,0,3,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"320","black and yellow rockfish","O",2015,0,4,0,4,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"321","black and yellow rockfish","O",2016,0,1,0,1,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"322","black and yellow rockfish","O",2018,0,1,0,1,0,0,"commercial fisheries","Gopher/Black and yellow rockfish"
"323","black rockfish","C",1980,0,121,11,132,28,71,"commercial fisheries","Black rockfish"
"324","black rockfish","C",1981,0,130,0,130,129,130,"commercial fisheries","Black rockfish"
"325","black rockfish","C",1982,0,368,1,368,16,261,"commercial fisheries","Black rockfish"
"326","black rockfish","C",1983,0,283,0,283,0,288,"commercial fisheries","Black rockfish"
"327","black rockfish","C",1984,0,233,0,233,226,226,"commercial fisheries","Black rockfish"
"328","black rockfish","C",1985,0,188,0,188,144,172,"commercial fisheries","Black rockfish"
"329","black rockfish","C",1986,0,27,0,27,0,0,"commercial fisheries","Black rockfish"
"330","black rockfish","C",1987,0,184,0,184,0,0,"commercial fisheries","Black rockfish"
"331","black rockfish","C",1988,0,125,0,125,0,0,"commercial fisheries","Black rockfish"
"332","black rockfish","C",1989,0,80,0,80,0,0,"commercial fisheries","Black rockfish"
"333","black rockfish","C",1990,0,5,0,5,0,0,"commercial fisheries","Black rockfish"
"334","black rockfish","C",1991,0,36,0,36,0,0,"commercial fisheries","Black rockfish"
"335","black rockfish","C",1992,0,138,875,1013,0,0,"commercial fisheries","Black rockfish"
"336","black rockfish","C",1993,0,3,2410,2413,0,0,"commercial fisheries","Black rockfish"
"337","black rockfish","C",1994,0,0,2836,2836,0,0,"commercial fisheries","Black rockfish"
"338","black rockfish","C",1995,0,0,2145,2145,0,0,"commercial fisheries","Black rockfish"
"339","black rockfish","C",1996,0,25,1953,1978,0,0,"commercial fisheries","Black rockfish"
"340","black rockfish","C",1997,0,52,997,1049,0,0,"commercial fisheries","Black rockfish"
"341","black rockfish","C",1998,0,6,300,306,0,0,"commercial fisheries","Black rockfish"
"342","black rockfish","C",1999,0,25,2360,2385,0,0,"commercial fisheries","Black rockfish"
"343","black rockfish","C",2000,0,25,599,596,0,0,"commercial fisheries","Black rockfish"
"344","black rockfish","C",2001,0,47,952,999,32,32,"commercial fisheries","Black rockfish"
"345","black rockfish","C",2002,0,27,574,601,13,13,"commercial fisheries","Black rockfish"
"346","black rockfish","C",2003,0,19,123,142,19,19,"commercial fisheries","Black rockfish"
"347","black rockfish","C",2004,0,9,264,266,9,9,"commercial fisheries","Black rockfish"
"348","black rockfish","C",2005,0,1,219,220,1,1,"commercial fisheries","Black rockfish"
"349","black rockfish","C",2006,0,0,641,641,0,0,"commercial fisheries","Black rockfish"
"350","black rockfish","C",2007,0,37,531,559,28,28,"commercial fisheries","Black rockfish"
"351","black rockfish","C",2008,0,0,290,283,0,0,"commercial fisheries","Black rockfish"
"352","black rockfish","C",2009,0,136,554,683,96,97,"commercial fisheries","Black rockfish"
"353","black rockfish","C",2010,0,0,174,174,0,0,"commercial fisheries","Black rockfish"
"354","black rockfish","C",2011,0,44,308,349,44,44,"commercial fisheries","Black rockfish"
"355","black rockfish","C",2012,0,44,652,695,44,44,"commercial fisheries","Black rockfish"
"356","black rockfish","C",2013,0,1,620,590,1,1,"commercial fisheries","Black rockfish"
"357","black rockfish","C",2014,0,0,1212,1172,0,0,"commercial fisheries","Black rockfish"
"358","black rockfish","C",2015,0,12,1706,1712,0,12,"commercial fisheries","Black rockfish"
"359","black rockfish","C",2016,0,9,915,924,0,9,"commercial fisheries","Black rockfish"
"360","black rockfish","C",2017,0,0,478,478,0,0,"commercial fisheries","Black rockfish"
"361","black rockfish","C",2018,0,39,547,568,0,39,"commercial fisheries","Black rockfish"
"362","black rockfish","C",2019,0,55,137,89,0,320,"commercial fisheries","Black rockfish"
"363","black rockfish","C",2020,0,498,1,499,0,0,"commercial fisheries","Black rockfish"
"364","black rockfish","O",1985,0,355,0,355,0,0,"commercial fisheries","Black rockfish"
"365","black rockfish","O",1992,0,203,0,203,143,0,"commercial fisheries","Black rockfish"
"366","black rockfish","O",1994,0,41,0,41,41,0,"commercial fisheries","Black rockfish"
"367","black rockfish","O",1995,0,434,5,439,0,0,"commercial fisheries","Black rockfish"
"368","black rockfish","O",1996,0,228,0,228,0,0,"commercial fisheries","Black rockfish"
"369","black rockfish","O",1997,0,441,0,441,0,28,"commercial fisheries","Black rockfish"
"370","black rockfish","O",1998,0,381,0,381,194,50,"commercial fisheries","Black rockfish"
"371","black rockfish","O",1999,0,152,0,152,0,0,"commercial fisheries","Black rockfish"
"372","black rockfish","O",2000,0,603,0,603,287,5,"commercial fisheries","Black rockfish"
"373","black rockfish","O",2001,0,1049,0,1049,205,0,"commercial fisheries","Black rockfish"
"374","black rockfish","O",2002,0,1239,93,1332,316,14,"commercial fisheries","Black rockfish"
"375","black rockfish","O",2003,0,1368,46,1414,489,8,"commercial fisheries","Black rockfish"
"376","black rockfish","O",2004,0,3566,0,3566,453,162,"commercial fisheries","Black rockfish"
"377","black rockfish","O",2005,0,2261,0,2261,310,1,"commercial fisheries","Black rockfish"
"378","black rockfish","O",2006,0,4531,49,4580,772,30,"commercial fisheries","Black rockfish"
"379","black rockfish","O",2007,0,3824,24,3843,635,13,"commercial fisheries","Black rockfish"
"380","black rockfish","O",2008,0,2916,5,2921,619,53,"commercial fisheries","Black rockfish"
"381","black rockfish","O",2009,0,2868,76,2944,839,47,"commercial fisheries","Black rockfish"
"382","black rockfish","O",2010,0,4034,224,4257,864,151,"commercial fisheries","Black rockfish"
"383","black rockfish","O",2011,0,4592,0,4590,880,500,"commercial fisheries","Black rockfish"
"384","black rockfish","O",2012,0,3536,53,3583,789,738,"commercial fisheries","Black rockfish"
"385","black rockfish","O",2013,0,4243,61,4304,440,1484,"commercial fisheries","Black rockfish"
"386","black rockfish","O",2014,0,6819,57,6876,935,2298,"commercial fisheries","Black rockfish"
"387","black rockfish","O",2015,0,6406,18,6424,951,1920,"commercial fisheries","Black rockfish"
"388","black rockfish","O",2016,0,6293,11,6303,951,1894,"commercial fisheries","Black rockfish"
"389","black rockfish","O",2017,0,5290,4,5294,0,2909,"commercial fisheries","Black rockfish"
"390","black rockfish","O",2018,0,5072,22,5094,0,2976,"commercial fisheries","Black rockfish"
"391","black rockfish","O",2019,0,4626,31,4657,0,2541,"commercial fisheries","Black rockfish"
"392","black rockfish","O",2020,0,1665,13,1678,0,964,"commercial fisheries","Black rockfish"
"393","black rockfish","W",1980,0,100,96,196,99,0,"commercial fisheries","Black rockfish"
"394","black rockfish","W",1981,0,400,0,400,394,0,"commercial fisheries","Black rockfish"
"395","black rockfish","W",1982,0,400,29,429,295,0,"commercial fisheries","Black rockfish"
"396","black rockfish","W",1983,0,900,24,924,894,0,"commercial fisheries","Black rockfish"
"397","black rockfish","W",1984,0,400,0,400,397,0,"commercial fisheries","Black rockfish"
"398","black rockfish","W",1986,0,849,0,849,846,0,"commercial fisheries","Black rockfish"
"399","black rockfish","W",1987,0,1122,2,1123,1121,0,"commercial fisheries","Black rockfish"
"400","black rockfish","W",1988,0,524,0,524,515,0,"commercial fisheries","Black rockfish"
"401","black rockfish","W",1989,0,524,0,524,521,0,"commercial fisheries","Black rockfish"
"402","black rockfish","W",1990,0,349,0,349,349,0,"commercial fisheries","Black rockfish"
"403","black rockfish","W",1991,0,777,25,802,801,0,"commercial fisheries","Black rockfish"
"404","black rockfish","W",1992,0,573,2,575,575,0,"commercial fisheries","Black rockfish"
"405","black rockfish","W",1993,0,665,1,666,664,0,"commercial fisheries","Black rockfish"
"406","black rockfish","W",1994,0,444,0,444,443,0,"commercial fisheries","Black rockfish"
"407","black rockfish","W",1995,0,406,1,406,405,0,"commercial fisheries","Black rockfish"
"408","black rockfish","W",1997,0,0,31,31,0,0,"commercial fisheries","Black rockfish"
"409","black rockfish","W",1998,0,85,0,85,0,0,"commercial fisheries","Black rockfish"
"410","black rockfish","W",2000,0,3,0,3,0,0,"commercial fisheries","Black rockfish"
"411","black rockfish","W",2001,0,0,1,1,0,0,"commercial fisheries","Black rockfish"
"412","black rockfish","W",2002,0,50,0,50,0,0,"commercial fisheries","Black rockfish"
"413","black rockfish","W",2003,0,3,0,3,0,0,"commercial fisheries","Black rockfish"
"414","black rockfish","W",2004,0,14,1,15,0,0,"commercial fisheries","Black rockfish"
"415","black rockfish","W",2005,0,1,0,1,0,0,"commercial fisheries","Black rockfish"
"416","black rockfish","W",2006,0,20,0,20,19,0,"commercial fisheries","Black rockfish"
"417","blackgill rockfish","C",1980,0,36,4,40,0,30,"commercial fisheries","Blackgill rockfish"
"418","blackgill rockfish","C",1981,0,33,149,182,0,33,"commercial fisheries","Blackgill rockfish"
"419","blackgill rockfish","C",1982,0,157,0,156,17,39,"commercial fisheries","Blackgill rockfish"
"420","blackgill rockfish","C",1983,0,270,367,637,185,227,"commercial fisheries","Blackgill rockfish"
"421","blackgill rockfish","C",1984,0,343,794,1137,127,325,"commercial fisheries","Blackgill rockfish"
"422","blackgill rockfish","C",1985,0,1751,1239,2987,86,1613,"commercial fisheries","Blackgill rockfish"
"423","blackgill rockfish","C",1986,0,4216,937,5153,134,309,"commercial fisheries","Blackgill rockfish"
"424","blackgill rockfish","C",1987,0,2961,548,3509,0,9,"commercial fisheries","Blackgill rockfish"
"425","blackgill rockfish","C",1988,0,2327,312,2639,0,42,"commercial fisheries","Blackgill rockfish"
"426","blackgill rockfish","C",1989,0,628,531,1159,0,0,"commercial fisheries","Blackgill rockfish"
"427","blackgill rockfish","C",1990,0,953,65,1018,0,0,"commercial fisheries","Blackgill rockfish"
"428","blackgill rockfish","C",1991,0,929,13,942,0,0,"commercial fisheries","Blackgill rockfish"
"429","blackgill rockfish","C",1992,0,734,1631,2365,0,108,"commercial fisheries","Blackgill rockfish"
"430","blackgill rockfish","C",1993,0,509,82,591,0,0,"commercial fisheries","Blackgill rockfish"
"431","blackgill rockfish","C",1994,0,245,642,887,0,0,"commercial fisheries","Blackgill rockfish"
"432","blackgill rockfish","C",1995,0,653,750,1403,0,23,"commercial fisheries","Blackgill rockfish"
"433","blackgill rockfish","C",1996,0,778,1494,2272,0,0,"commercial fisheries","Blackgill rockfish"
"434","blackgill rockfish","C",1997,0,749,1046,1795,0,0,"commercial fisheries","Blackgill rockfish"
"435","blackgill rockfish","C",1998,0,695,482,1177,0,10,"commercial fisheries","Blackgill rockfish"
"436","blackgill rockfish","C",1999,0,507,98,605,0,11,"commercial fisheries","Blackgill rockfish"
"437","blackgill rockfish","C",2000,0,463,245,704,0,0,"commercial fisheries","Blackgill rockfish"
"438","blackgill rockfish","C",2001,0,324,502,819,64,92,"commercial fisheries","Blackgill rockfish"
"439","blackgill rockfish","C",2002,0,638,757,1342,169,225,"commercial fisheries","Blackgill rockfish"
"440","blackgill rockfish","C",2003,0,335,788,1020,157,390,"commercial fisheries","Blackgill rockfish"
"441","blackgill rockfish","C",2004,0,162,170,328,21,84,"commercial fisheries","Blackgill rockfish"
"442","blackgill rockfish","C",2005,0,275,349,623,176,324,"commercial fisheries","Blackgill rockfish"
"443","blackgill rockfish","C",2006,0,230,573,802,221,357,"commercial fisheries","Blackgill rockfish"
"444","blackgill rockfish","C",2007,0,150,367,515,101,193,"commercial fisheries","Blackgill rockfish"
"445","blackgill rockfish","C",2008,0,445,1140,1560,230,242,"commercial fisheries","Blackgill rockfish"
"446","blackgill rockfish","C",2009,0,238,1165,1402,131,306,"commercial fisheries","Blackgill rockfish"
"447","blackgill rockfish","C",2010,0,280,1007,1284,39,175,"commercial fisheries","Blackgill rockfish"
"448","blackgill rockfish","C",2011,0,365,1017,1365,0,242,"commercial fisheries","Blackgill rockfish"
"449","blackgill rockfish","C",2012,0,365,1022,1360,0,323,"commercial fisheries","Blackgill rockfish"
"450","blackgill rockfish","C",2013,0,262,433,682,0,203,"commercial fisheries","Blackgill rockfish"
"451","blackgill rockfish","C",2014,0,192,509,675,0,154,"commercial fisheries","Blackgill rockfish"
"452","blackgill rockfish","C",2015,0,213,1143,1305,0,178,"commercial fisheries","Blackgill rockfish"
"453","blackgill rockfish","C",2016,0,158,1445,1543,0,93,"commercial fisheries","Blackgill rockfish"
"454","blackgill rockfish","C",2017,0,220,579,797,0,100,"commercial fisheries","Blackgill rockfish"
"455","blackgill rockfish","C",2018,0,118,424,542,0,0,"commercial fisheries","Blackgill rockfish"
"456","blackgill rockfish","C",2019,0,259,462,721,0,83,"commercial fisheries","Blackgill rockfish"
"457","blackgill rockfish","C",2020,0,306,363,669,0,0,"commercial fisheries","Blackgill rockfish"
"458","blackgill rockfish","O",1997,0,32,27,59,0,0,"commercial fisheries","Blackgill rockfish"
"459","blackgill rockfish","O",2002,0,6,0,6,0,5,"commercial fisheries","Blackgill rockfish"
"460","blackgill rockfish","O",2003,0,82,0,82,0,76,"commercial fisheries","Blackgill rockfish"
"461","blackgill rockfish","O",2004,0,22,0,22,0,22,"commercial fisheries","Blackgill rockfish"
"462","blackgill rockfish","O",2005,0,19,0,19,0,19,"commercial fisheries","Blackgill rockfish"
"463","blackgill rockfish","O",2006,0,124,0,124,0,123,"commercial fisheries","Blackgill rockfish"
"464","blackgill rockfish","O",2007,0,204,0,204,0,190,"commercial fisheries","Blackgill rockfish"
"465","blackgill rockfish","O",2008,0,341,0,341,0,328,"commercial fisheries","Blackgill rockfish"
"466","blackgill rockfish","O",2009,0,472,0,472,0,468,"commercial fisheries","Blackgill rockfish"
"467","blackgill rockfish","O",2010,0,594,0,594,0,582,"commercial fisheries","Blackgill rockfish"
"468","blackgill rockfish","O",2011,0,435,0,435,0,428,"commercial fisheries","Blackgill rockfish"
"469","blackgill rockfish","O",2012,0,823,0,823,0,791,"commercial fisheries","Blackgill rockfish"
"470","blackgill rockfish","O",2013,0,665,0,665,0,627,"commercial fisheries","Blackgill rockfish"
"471","blackgill rockfish","O",2014,0,818,0,818,0,817,"commercial fisheries","Blackgill rockfish"
"472","blackgill rockfish","O",2015,0,531,0,531,0,531,"commercial fisheries","Blackgill rockfish"
"473","blackgill rockfish","O",2016,0,253,0,253,0,253,"commercial fisheries","Blackgill rockfish"
"474","blackgill rockfish","O",2017,0,490,0,490,0,490,"commercial fisheries","Blackgill rockfish"
"475","blackgill rockfish","O",2018,0,402,0,402,0,401,"commercial fisheries","Blackgill rockfish"
"476","blackgill rockfish","O",2019,0,288,0,288,0,288,"commercial fisheries","Blackgill rockfish"
"477","blackgill rockfish","O",2020,0,53,0,53,0,53,"commercial fisheries","Blackgill rockfish"
"478","blackgill rockfish","W",1996,0,0,31,31,0,0,"commercial fisheries","Blackgill rockfish"
"479","blackgill rockfish","W",1997,0,0,182,182,0,0,"commercial fisheries","Blackgill rockfish"
"480","blackgill rockfish","W",1998,0,125,12,137,0,0,"commercial fisheries","Blackgill rockfish"
"481","blackgill rockfish","W",1999,0,55,21,76,0,0,"commercial fisheries","Blackgill rockfish"
