"common_name","year","length_ca","length_or","length_wa","age_ca","age_or","age_wa"
"starry_rockfish","1996","667","0","0","0","0","0"
"starry_rockfish","1997","383","0","0","0","0","0"
"starry_rockfish","1998","680","0","0","0","0","0"
"starry_rockfish","1999","137","0","0","0","0","0"
"starry_rockfish","2000","12","0","0","0","0","0"
"starry_rockfish","2001","36","0","0","0","0","0"
"starry_rockfish","2002","5","0","0","0","0","0"
"starry_rockfish","2003","0","0","0","0","0","0"
"starry_rockfish","2004","0","0","0","0","0","0"
"starry_rockfish","2005","0","0","0","0","0","0"
"starry_rockfish","2006","17","0","0","0","0","0"
"starry_rockfish","2007","12","0","0","0","0","0"
"starry_rockfish","2008","27","0","0","0","0","0"
"starry_rockfish","2009","31","0","0","0","0","0"
"starry_rockfish","2010","21","0","0","0","0","0"
"starry_rockfish","2011","15","0","0","0","0","0"
"starry_rockfish","2012","10","0","0","0","0","0"
"starry_rockfish","2013","23","0","0","0","0","0"
"starry_rockfish","2014","35","0","0","0","0","0"
"starry_rockfish","2015","30","0","0","0","0","0"
"starry_rockfish","2016","72","0","0","0","0","0"
"starry_rockfish","2017","18","0","0","0","0","0"
"starry_rockfish","2018","76","0","0","0","0","0"
"starry_rockfish","2019","71","0","0","0","0","0"
"starry_rockfish","2020","104","0","0","0","0","0"
"treefish","1980","0","0","0","0","0","0"
"treefish","1981","0","0","0","0","0","0"
"treefish","1982","0","0","0","0","0","0"
"treefish","1983","0","0","0","0","0","0"
"treefish","1984","0","0","0","0","0","0"
"treefish","1985","1","0","0","0","0","0"
"treefish","1986","1","0","0","0","0","0"
"treefish","1987","5","0","0","0","0","0"
"treefish","1988","0","0","0","0","0","0"
"treefish","1989","14","0","0","0","0","0"
"treefish","1990","0","0","0","0","0","0"
"treefish","1991","0","0","0","0","0","0"
"treefish","1992","0","0","0","0","0","0"
"treefish","1993","5","0","0","0","0","0"
"treefish","1994","10","0","0","0","0","0"
"treefish","1995","17","0","0","0","0","0"
"treefish","1996","46","0","0","0","0","0"
"treefish","1997","52","0","0","0","0","0"
"treefish","1998","30","0","0","0","0","0"
"treefish","1999","39","0","0","0","0","0"
"treefish","2000","118","0","0","0","0","0"
"treefish","2001","108","0","0","0","0","0"
"treefish","2002","15","0","0","0","0","0"
"treefish","2003","14","0","0","0","0","0"
"treefish","2004","3","0","0","0","0","0"
"treefish","2005","0","0","0","0","0","0"
"treefish","2006","0","0","0","0","0","0"
"treefish","2007","2","0","0","0","0","0"
"treefish","2008","3","0","0","0","0","0"
"treefish","2009","18","0","0","0","0","0"
"treefish","2010","69","0","0","0","0","0"
"treefish","2011","56","0","0","0","0","0"
"treefish","2012","37","0","0","0","0","0"
"treefish","2013","23","0","0","0","0","0"
"treefish","2014","14","0","0","0","0","0"
"treefish","2015","76","0","0","0","0","0"
"treefish","2016","88","0","0","0","0","0"
"treefish","2017","76","0","0","0","0","0"
"treefish","2018","37","0","0","0","0","0"
"treefish","2019","68","0","0","0","0","0"
"treefish","2020","30","0","0","0","0","0"
"vermilion_rockfish","1980","812","0","0","5","0","0"
"vermilion_rockfish","1981","909","0","0","0","0","0"
"vermilion_rockfish","1982","424","0","0","3","0","0"
"vermilion_rockfish","1983","256","0","0","17","0","0"
"vermilion_rockfish","1984","289","0","0","56","0","0"
"vermilion_rockfish","1985","481","0","0","30","0","0"
"vermilion_rockfish","1986","577","0","0","0","0","0"
"vermilion_rockfish","1987","248","0","0","0","0","0"
"vermilion_rockfish","1988","172","0","0","0","0","0"
"vermilion_rockfish","1989","424","0","0","0","0","0"
"vermilion_rockfish","1990","192","0","0","0","0","0"
"vermilion_rockfish","1991","128","0","0","0","0","0"
"vermilion_rockfish","1992","661","0","0","0","0","0"
"vermilion_rockfish","1993","1508","0","0","0","0","0"
"vermilion_rockfish","1994","789","0","0","0","0","0"
"vermilion_rockfish","1995","1081","0","0","0","0","0"
"vermilion_rockfish","1996","1142","0","0","0","0","0"
"vermilion_rockfish","1997","1226","0","0","0","0","0"
"vermilion_rockfish","1998","1252","0","0","0","0","0"
"vermilion_rockfish","1999","763","19","0","0","0","0"
"vermilion_rockfish","2000","198","68","0","0","0","0"
"vermilion_rockfish","2001","167","107","0","0","14","0"
"vermilion_rockfish","2002","188","38","0","0","12","0"
"vermilion_rockfish","2003","50","63","0","0","50","0"
"vermilion_rockfish","2004","77","83","0","0","65","0"
"vermilion_rockfish","2005","72","57","0","0","47","0"
"vermilion_rockfish","2006","157","56","0","0","39","0"
"vermilion_rockfish","2007","256","60","0","0","20","0"
"vermilion_rockfish","2008","181","38","0","0","13","0"
"vermilion_rockfish","2009","251","118","0","0","56","0"
"vermilion_rockfish","2010","147","87","0","0","38","0"
"vermilion_rockfish","2011","238","202","0","0","106","0"
"vermilion_rockfish","2012","170","118","0","0","58","0"
"vermilion_rockfish","2013","238","178","0","0","87","0"
"vermilion_rockfish","2014","696","138","0","0","69","0"
"vermilion_rockfish","2015","682","72","0","0","35","0"
"vermilion_rockfish","2016","796","125","0","0","63","0"
"vermilion_rockfish","2017","546","192","0","0","97","0"
"vermilion_rockfish","2018","511","123","0","0","64","0"
"vermilion_rockfish","2019","570","318","0","0","149","0"
"vermilion_rockfish","2020","604","94","0","0","40","0"
"widow_rockfish","1980","740","0","1902","404","0","1775"
"widow_rockfish","1981","1801","2026","3100","803","51","3050"
"widow_rockfish","1982","4185","4752","4100","3247","0","3944"
"widow_rockfish","1983","2886","799","2500","2706","0","2480"
"widow_rockfish","1984","3137","3919","2199","3050","0","2194"
"widow_rockfish","1985","4541","6204","1600","4364","0","1591"
"widow_rockfish","1986","3307","4213","2650","2904","0","2594"
"widow_rockfish","1987","3028","3063","1942","2910","0","1940"
"widow_rockfish","1988","2336","2155","1050","2123","0","993"
"widow_rockfish","1989","2782","2942","1499","2649","28","1494"
"widow_rockfish","1990","3447","2774","2050","2987","2757","2047"
"widow_rockfish","1991","2700","3011","1747","2256","2979","1739"
"widow_rockfish","1992","2612","3744","1550","936","2463","1547"
"widow_rockfish","1993","2531","3631","1800","564","2516","1798"
"widow_rockfish","1994","2569","2099","1492","629","2097","1399"
"widow_rockfish","1995","2336","1932","1650","235","1873","1650"
"widow_rockfish","1996","2185","1701","1354","1131","1657","1348"
"widow_rockfish","1997","2820","2729","1507","1157","2516","1498"
"widow_rockfish","1998","2147","2200","1265","1327","1278","1099"
"widow_rockfish","1999","1765","2912","1502","1159","1935","1450"
"widow_rockfish","2000","1044","2077","1051","562","642","1048"
"widow_rockfish","2001","528","1618","552","211","1469","485"
"widow_rockfish","2002","449","558","636","333","531","587"
"widow_rockfish","2003","254","0","260","87","0","208"
"widow_rockfish","2004","115","198","522","96","0","520"
"widow_rockfish","2005","31","48","449","0","0","449"
"widow_rockfish","2006","115","603","518","79","48","417"
"widow_rockfish","2007","106","704","812","63","221","616"
"widow_rockfish","2008","196","1029","1212","169","724","725"
"widow_rockfish","2009","344","937","1369","194","744","989"
"widow_rockfish","2010","311","1376","1193","90","1220","779"
"widow_rockfish","2011","49","1512","693","0","707","384"
"widow_rockfish","2012","145","1515","1161","0","408","310"
"widow_rockfish","2013","255","1546","725","0","520","311"
"widow_rockfish","2014","377","1672","1223","0","509","618"
"widow_rockfish","2015","252","1590","1058","0","349","652"
"widow_rockfish","2016","182","1386","671","0","377","547"
"widow_rockfish","2017","555","2457","880","0","581","854"
"widow_rockfish","2018","1187","2753","562","0","798","411"
"widow_rockfish","2019","741","2614","1090","0","0","0"
"widow_rockfish","2020","837","1541","534","0","0","0"
"yelloweye_rockfish","1980","35","0","4","0","0","0"
"yelloweye_rockfish","1981","62","0","0","0","0","0"
"yelloweye_rockfish","1982","22","0","14","0","0","0"
"yelloweye_rockfish","1983","43","0","0","0","0","0"
"yelloweye_rockfish","1984","30","0","0","0","0","0"
"yelloweye_rockfish","1985","27","0","0","0","0","0"
"yelloweye_rockfish","1986","23","0","0","0","0","0"
"yelloweye_rockfish","1987","26","0","0","0","0","0"
"yelloweye_rockfish","1988","21","0","0","0","0","0"
"yelloweye_rockfish","1989","51","0","0","0","0","0"
"yelloweye_rockfish","1990","28","0","0","0","0","0"
"yelloweye_rockfish","1991","224","0","0","0","0","0"
"yelloweye_rockfish","1992","493","13","0","0","0","0"
"yelloweye_rockfish","1993","710","20","0","0","19","0"
"yelloweye_rockfish","1994","736","0","0","0","0","0"
"yelloweye_rockfish","1995","378","98","0","0","0","0"
"yelloweye_rockfish","1996","526","161","266","0","0","0"
"yelloweye_rockfish","1997","290","256","118","0","0","0"
"yelloweye_rockfish","1998","62","118","40","0","0","0"
"yelloweye_rockfish","1999","508","166","45","0","0","0"
"yelloweye_rockfish","2000","26","141","361","0","0","0"
"yelloweye_rockfish","2001","132","233","813","0","23","493"
"yelloweye_rockfish","2002","4","4","270","0","4","270"
"yelloweye_rockfish","2003","1","29","29","0","29","20"
"yelloweye_rockfish","2004","7","8","78","0","4","76"
"yelloweye_rockfish","2005","0","4","0","0","4","0"
"yelloweye_rockfish","2006","0","20","152","0","19","155"
"yelloweye_rockfish","2007","0","1","32","0","0","32"
"yelloweye_rockfish","2008","0","16","2","0","16","2"
"yelloweye_rockfish","2009","0","22","23","0","22","22"
"yelloweye_rockfish","2010","0","2","54","0","2","54"
"yelloweye_rockfish","2011","0","12","17","0","10","14"
"yelloweye_rockfish","2012","1","14","66","0","14","66"
"yelloweye_rockfish","2013","3","13","42","0","13","42"
"yelloweye_rockfish","2014","1","9","18","0","9","18"
"yelloweye_rockfish","2015","1","17","61","0","16","61"
"yelloweye_rockfish","2016","0","16","11","0","16","11"
"yelloweye_rockfish","2017","3","84","30","0","69","28"
"yelloweye_rockfish","2018","0","47","124","0","46","122"
"yelloweye_rockfish","2019","11","216","171","0","133","162"
"yelloweye_rockfish","2020","28","86","2","0","0","0"
"yellowtail_rockfish","1980","160","0","3905","127","0","3727"
"yellowtail_rockfish","1981","323","607","3900","174","0","3741"
"yellowtail_rockfish","1982","382","1499","3496","276","0","3430"
"yellowtail_rockfish","1983","576","199","2366","474","0","2350"
"yellowtail_rockfish","1984","950","1098","3200","846","0","3192"
"yellowtail_rockfish","1985","1146","2104","3500","642","0","3498"
"yellowtail_rockfish","1986","788","1156","2992","664","0","2985"
"yellowtail_rockfish","1987","329","1891","2046","162","0","2092"
"yellowtail_rockfish","1988","321","1670","1650","177","0","1645"
"yellowtail_rockfish","1989","901","2055","1650","687","0","1643"
"yellowtail_rockfish","1990","592","1802","1925","400","1792","1872"
"yellowtail_rockfish","1991","970","1296","2297","528","1289","2191"
"yellowtail_rockfish","1992","3339","2490","2197","529","2424","2193"
"yellowtail_rockfish","1993","2063","2022","2743","141","1981","2741"
"yellowtail_rockfish","1994","3157","2641","4406","355","2637","2591"
"yellowtail_rockfish","1995","1219","2242","4567","167","2203","2962"
"yellowtail_rockfish","1996","1489","2259","3944","576","2161","2436"
"yellowtail_rockfish","1997","1143","4092","3327","245","3735","2600"
"yellowtail_rockfish","1998","1344","3235","2572","169","2263","2559"
"yellowtail_rockfish","1999","658","3578","2413","251","3383","2398"
"yellowtail_rockfish","2000","303","3006","2738","35","2863","2704"
"yellowtail_rockfish","2001","353","2832","2228","179","2749","2226"
"yellowtail_rockfish","2002","109","1538","1663","71","1470","1654"
"yellowtail_rockfish","2003","75","701","1947","0","44","1941"
"yellowtail_rockfish","2004","95","1341","2087","32","0","2059"
"yellowtail_rockfish","2005","108","980","1173","78","522","1169"
"yellowtail_rockfish","2006","183","1251","968","93","350","749"
"yellowtail_rockfish","2007","196","1196","2515","0","376","1397"
"yellowtail_rockfish","2008","119","585","1841","72","575","1077"
"yellowtail_rockfish","2009","127","855","1682","6","638","1172"
"yellowtail_rockfish","2010","7","1618","1710","4","1080","977"
"yellowtail_rockfish","2011","74","1816","1528","26","1005","924"
"yellowtail_rockfish","2012","162","1915","2441","28","1307","1489"
"yellowtail_rockfish","2013","218","1269","1323","12","1103","797"
"yellowtail_rockfish","2014","243","1898","1309","110","1828","713"
"yellowtail_rockfish","2015","242","2393","1760","56","2158","900"
"yellowtail_rockfish","2016","251","3145","1587","0","2202","1184"
"yellowtail_rockfish","2017","420","3040","2667","0","2465","1771"
"yellowtail_rockfish","2018","395","2950","1898","0","2081","1391"
"yellowtail_rockfish","2019","363","2782","1411","0","1228","1279"
"yellowtail_rockfish","2020","198","1932","551","0","0","497"
