data_source_agency_code,sample_year,species_name,data_type_name,statistical_area_code,pfmc_area_code,mfbds_v_sample.punch_card_area_code,mfbds_v_fish.punch_card_area_code,stock_region,CountOffish_length,CountOffish_weight,CountOfsex_code,CountOfbest_age,CountOfage_structure_code,age_structure_name
WDFW,2016,Kelp Greenling,Sport,,,4,,"Coastal, WA ",244,105,244,216,244,Otolith
WDFW,2016,Lingcod,Sport,,,1,,"Coastal, WA ",89,0,0,0,0,No age structure taken
WDFW,2016,Lingcod,Sport,,,2,,"Coastal, WA ",295,0,295,292,295,Fin
WDFW,2016,Lingcod,Sport,,,2,,"Coastal, WA ",109,0,0,0,0,No age structure taken
WDFW,2016,Lingcod,Sport,,,3,,"Coastal, WA ",199,0,199,186,199,Fin
WDFW,2016,Lingcod,Sport,,,4,,"Coastal, WA ",376,0,376,327,376,Fin
WDFW,2016,Lingcod,Sport,,,4,,"Coastal, WA ",16,0,0,0,0,No age structure taken
WDFW,2016,Quillback Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",8,0,0,0,0,No age structure taken
WDFW,2016,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",239,0,239,189,239,Otolith
WDFW,2016,Quillback Rockfish,Sport,,,20,,"Puget Sound, WA",1,0,0,0,0,No age structure taken
WDFW,2016,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2016,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",3,2,3,3,3,Otolith
WDFW,2016,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",83,31,83,81,83,Otolith
WDFW,2016,Redbanded Rockfish,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2016,Redstripe Rockfish,Sport,,,4,,"Coastal, WA ",2,2,2,0,2,Otolith
WDFW,2016,Sablefish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Silvergrey Rockfish,Sport,,,2,,"Coastal, WA ",8,0,8,0,8,Otolith
WDFW,2016,Silvergrey Rockfish,Sport,,,3,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Silvergrey Rockfish,Sport,,,4,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2016,Surfperch,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Tiger Rockfish,Sport,,,1,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2016,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",5,0,0,0,0,No age structure taken
WDFW,2016,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",8,0,8,0,8,Otolith
WDFW,2016,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",2,2,2,0,2,Otolith
WDFW,2016,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2016,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",9,1,9,0,9,Otolith
WDFW,2016,Vermilion Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2016,Vermilion Rockfish,Sport,,,3,,"Coastal, WA ",5,1,5,4,5,Otolith
WDFW,2016,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",86,31,86,83,86,Otolith
WDFW,2016,Widow Rockfish,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2016,Widow Rockfish,Sport,,,2,,"Coastal, WA ",550,0,550,545,550,Otolith
WDFW,2016,Widow Rockfish,Sport,,,3,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Widow Rockfish,Sport,,,3,,"Coastal, WA ",4,0,4,4,4,Otolith
WDFW,2016,Widow Rockfish,Sport,,,4,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2016,Widow Rockfish,Sport,,,4,,"Coastal, WA ",2,0,2,2,2,Otolith
WDFW,2016,Yellowtail Rockfish,Sport,,,1,,"Coastal, WA ",61,0,0,0,0,No age structure taken
WDFW,2016,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",28,0,0,0,0,No age structure taken
WDFW,2016,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",673,0,673,673,673,Otolith
WDFW,2016,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2016,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",50,11,50,50,50,Otolith
WDFW,2016,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",113,2,113,113,113,Otolith
WDFW,2017,Arrowtooth Flounder,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Black Rockfish,Sport,,,1,,"Coastal, WA ",350,0,0,0,0,No age structure taken
WDFW,2017,Black Rockfish,Sport,,,2,,"Coastal, WA ",365,0,0,0,0,No age structure taken
WDFW,2017,Black Rockfish,Sport,,,2,,"Coastal, WA ",1311,0,1313,1306,1313,Otolith
WDFW,2017,Black Rockfish,Sport,,,3,,"Coastal, WA ",262,0,0,0,0,No age structure taken
WDFW,2017,Black Rockfish,Sport,,,3,,"Coastal, WA ",327,101,327,326,327,Otolith
WDFW,2017,Black Rockfish,Sport,,,4,,"Coastal, WA ",108,11,36,0,0,No age structure taken
WDFW,2017,Black Rockfish,Sport,,,4,,"Coastal, WA ",586,127,586,585,586,Otolith
WDFW,2017,Black Rockfish,Sport,,,,,No Area Data,37,0,37,37,37,Otolith
WDFW,2017,Blue/Deacon Rockfish,Sport,,,1,,"Coastal, WA ",6,0,0,0,0,No age structure taken
WDFW,2017,Blue/Deacon Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",7,0,0,0,0,No age structure taken
WDFW,2017,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",1,1,1,0,1,Otolith
WDFW,2017,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",96,0,0,0,0,No age structure taken
WDFW,2017,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",47,10,47,0,47,Otolith
WDFW,2017,Blue/Deacon Rockfish,Sport,,,,,No Area Data,3,0,3,0,3,Otolith
WDFW,2017,Blue Shark,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Bocaccio,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Bocaccio,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Bocaccio,Sport,,,2,,"Coastal, WA ",9,0,9,0,9,Otolith
WDFW,2017,Bocaccio,Sport,,,3,,"Coastal, WA ",1,1,1,0,1,Otolith
WDFW,2017,Bocaccio,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Bocaccio,Sport,,,4,,"Coastal, WA ",1,1,1,0,1,Otolith
WDFW,2017,Brown Rockfish,Sport,,,1,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2017,Brown Rockfish,Sport,,,2,,"Coastal, WA ",8,0,8,0,8,Otolith
WDFW,2017,Cabezon,Sport,,,1,,"Coastal, WA ",84,0,0,0,0,No age structure taken
WDFW,2017,Cabezon,Sport,,,2,,"Coastal, WA ",49,0,0,0,0,No age structure taken
WDFW,2017,Cabezon,Sport,,,2,,"Coastal, WA ",86,0,86,0,86,Otolith
WDFW,2017,Cabezon,Sport,,,3,,"Coastal, WA ",23,0,0,0,0,No age structure taken
WDFW,2017,Cabezon,Sport,,,3,,"Coastal, WA ",22,16,22,0,22,Otolith
WDFW,2017,Cabezon,Sport,,,4,,"Coastal, WA ",40,2,5,0,0,No age structure taken
WDFW,2017,Cabezon,Sport,,,4,,"Coastal, WA ",136,65,136,0,136,Otolith
WDFW,2017,Cabezon,Sport,,,,,No Area Data,4,0,4,0,4,Otolith
WDFW,2017,Canary Rockfish,Sport,,,1,,"Coastal, WA ",66,0,0,0,0,No age structure taken
WDFW,2017,Canary Rockfish,Sport,,,2,,"Coastal, WA ",38,0,0,0,0,No age structure taken
WDFW,2017,Canary Rockfish,Sport,,,2,,"Coastal, WA ",1190,0,1190,1189,1190,Otolith
WDFW,2017,Canary Rockfish,Sport,,,20,,"Puget Sound, WA",2,0,0,0,0,No age structure taken
WDFW,2017,Canary Rockfish,Sport,,,4,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2017,Canary Rockfish,Sport,,,4,,"Coastal, WA ",4,4,4,4,4,Otolith
WDFW,2017,China Rockfish,Sport,,,1,,"Coastal, WA ",9,0,0,0,0,No age structure taken
WDFW,2017,China Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,China Rockfish,Sport,,,2,,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2017,China Rockfish,Sport,,,3,,"Coastal, WA ",17,0,0,0,0,No age structure taken
WDFW,2017,China Rockfish,Sport,,,3,,"Coastal, WA ",12,12,12,0,12,Otolith
WDFW,2017,China Rockfish,Sport,,,4,,"Coastal, WA ",136,0,0,0,0,No age structure taken
WDFW,2017,China Rockfish,Sport,,,4,,"Coastal, WA ",93,58,93,0,93,Otolith
WDFW,2017,China Rockfish,Sport,,,,,No Area Data,2,0,2,0,0,No age structure taken
WDFW,2017,Chub Mackerel,Sport,,,2,,"Coastal, WA ",12,0,0,0,0,No age structure taken
WDFW,2017,Copper Rockfish,Sport,,,1,,"Coastal, WA ",23,0,0,0,0,No age structure taken
WDFW,2017,Copper Rockfish,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2017,Copper Rockfish,Sport,,,2,,"Coastal, WA ",23,0,23,23,23,Otolith
WDFW,2017,Copper Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2017,Copper Rockfish,Sport,,,3,,"Coastal, WA ",2,2,2,2,2,Otolith
WDFW,2017,Copper Rockfish,Sport,,,4,,"Coastal, WA ",76,1,1,0,0,No age structure taken
WDFW,2017,Copper Rockfish,Sport,,,4,,"Coastal, WA ",82,50,82,75,82,Otolith
WDFW,2017,Copper Rockfish,Sport,,,,,No Area Data,1,0,1,0,0,No age structure taken
WDFW,2017,Copper Rockfish,Sport,,,,,No Area Data,1,0,1,1,1,Otolith
WDFW,2017,Deacon Rockfish,Sport,,,2,,"Coastal, WA ",192,0,192,0,192,Otolith
WDFW,2017,Deacon Rockfish,Sport,,,3,,"Coastal, WA ",9,8,9,0,9,Otolith
WDFW,2017,Deacon Rockfish,Sport,,,4,,"Coastal, WA ",1,1,1,0,0,No age structure taken
WDFW,2017,Deacon Rockfish,Sport,,,4,,"Coastal, WA ",131,75,132,0,132,Otolith
WDFW,2017,Greenstriped Rockfish,Sport,,,2,,"Coastal, WA ",29,0,29,0,29,Otolith
WDFW,2017,Greenstriped Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Irish Lord Unspecified,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Jack Mackerel,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2017,Kelp Greenling,Sport,,,1,,"Coastal, WA ",82,0,0,0,0,No age structure taken
WDFW,2017,Kelp Greenling,Sport,,,2,,"Coastal, WA ",52,0,0,0,0,No age structure taken
WDFW,2017,Kelp Greenling,Sport,,,2,,"Coastal, WA ",26,0,26,0,26,Otolith
WDFW,2017,Kelp Greenling,Sport,,,3,,"Coastal, WA ",8,0,0,0,0,No age structure taken
WDFW,2017,Kelp Greenling,Sport,,,3,,"Coastal, WA ",4,4,4,0,4,Otolith
WDFW,2017,Kelp Greenling,Sport,,,4,,"Coastal, WA ",52,0,2,0,0,No age structure taken
WDFW,2017,Kelp Greenling,Sport,,,4,,"Coastal, WA ",180,97,180,0,180,Otolith
WDFW,2017,Lingcod,Sport,,,1,,"Coastal, WA ",194,0,0,0,0,No age structure taken
WDFW,2017,Lingcod,Sport,,,2,,"Coastal, WA ",852,0,852,834,852,Fin
WDFW,2017,Lingcod,Sport,,,2,,"Coastal, WA ",190,0,25,0,0,No age structure taken
WDFW,2017,Lingcod,Sport,,,20,,"Puget Sound, WA",6,0,0,0,0,No age structure taken
WDFW,2017,Lingcod,Sport,,,3,,"Coastal, WA ",242,46,242,238,242,Fin
WDFW,2017,Lingcod,Sport,,,3,,"Coastal, WA ",118,2,3,0,0,No age structure taken
WDFW,2017,Lingcod,Sport,,,4,,"Coastal, WA ",409,51,409,403,409,Fin
WDFW,2017,Lingcod,Sport,,,4,,"Coastal, WA ",101,5,7,0,0,No age structure taken
WDFW,2017,Lingcod,Sport,,,,,No Area Data,199,0,7,152,200,Fin
WDFW,2017,Lingcod,Sport,,,,,No Area Data,27,0,23,0,0,No age structure taken
WDFW,2017,Pacific Ocean Perch,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2017,Pacific Staghorn Sculpin,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Petrale Sole,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Pile Perch,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Pile Perch,Sport,,,2,,"Coastal, WA ",11,0,0,0,0,No age structure taken
WDFW,2017,Quillback Rockfish,Sport,,,1,,"Coastal, WA ",21,0,0,0,0,No age structure taken
WDFW,2017,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",13,0,0,0,0,No age structure taken
WDFW,2017,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",209,0,209,209,209,Otolith
WDFW,2017,Quillback Rockfish,Sport,,,20,,"Puget Sound, WA",11,0,0,0,0,No age structure taken
WDFW,2017,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",10,0,0,0,0,No age structure taken
WDFW,2017,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",3,3,3,3,3,Otolith
WDFW,2017,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",54,1,1,0,0,No age structure taken
WDFW,2017,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",10,6,10,10,10,Otolith
WDFW,2017,Red Irish Lord,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Red Irish Lord,Sport,,,4,,"Coastal, WA ",7,0,0,0,0,No age structure taken
WDFW,2017,Redtail Surfperch,Sport,,,1,,"Coastal, WA ",14,0,0,0,0,No age structure taken
WDFW,2017,Redtail Surfperch,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Rosethorn Rockfish,Sport,,,2,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2017,Sablefish,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2017,Silvergrey Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Silvergrey Rockfish,Sport,,,2,,"Coastal, WA ",16,0,16,0,16,Otolith
WDFW,2017,Silvergrey Rockfish,Sport,,,4,,"Coastal, WA ",1,1,1,0,1,Otolith
WDFW,2017,Starry Flounder,Sport,,,2,,"Coastal, WA ",9,0,0,0,0,No age structure taken
WDFW,2017,Striped Seaperch,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2017,Tiger Rockfish,Sport,,,1,,"Coastal, WA ",5,0,0,0,0,No age structure taken
WDFW,2017,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",13,0,13,0,13,Otolith
WDFW,2017,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2017,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",2,2,2,0,2,Otolith
WDFW,2017,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",14,0,0,0,0,No age structure taken
WDFW,2017,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",8,5,8,0,8,Otolith
WDFW,2017,Vermilion Rockfish,Sport,,,2,,"Coastal, WA ",1,0,1,1,1,Otolith
WDFW,2017,Vermilion Rockfish,Sport,,,20,,"Puget Sound, WA",1,0,0,0,0,No age structure taken
WDFW,2017,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",64,0,0,0,0,No age structure taken
WDFW,2017,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",77,44,77,77,77,Otolith
WDFW,2017,Vermilion Rockfish,Sport,,,,,No Area Data,1,0,1,0,0,No age structure taken
WDFW,2017,Vermilion Rockfish,Sport,,,,,No Area Data,3,0,3,3,3,Otolith
WDFW,2017,Widow Rockfish,Sport,,,1,,"Coastal, WA ",17,0,0,0,0,No age structure taken
WDFW,2017,Widow Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Widow Rockfish,Sport,,,2,,"Coastal, WA ",769,0,769,768,769,Otolith
WDFW,2017,Widow Rockfish,Sport,,,20,,"Puget Sound, WA",3,0,0,0,0,No age structure taken
WDFW,2017,Widow Rockfish,Sport,,,3,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Widow Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Widow Rockfish,Sport,,,4,,"Coastal, WA ",8,1,8,8,8,Otolith
WDFW,2017,Yelloweye Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2017,Yelloweye Rockfish,Sport,,,2,,"Coastal, WA ",3,0,3,3,3,Otolith
WDFW,2017,Yelloweye Rockfish,Sport,,,20,,"Puget Sound, WA",2,0,0,0,0,No age structure taken
WDFW,2017,Yelloweye Rockfish,Sport,,,3,,"Coastal, WA ",1,0,1,1,1,Otolith
WDFW,2017,Yelloweye Rockfish,Sport,,,4,,"Coastal, WA ",1,1,1,1,1,Otolith
WDFW,2017,Yellowtail Rockfish,Sport,,,1,,"Coastal, WA ",51,0,0,0,0,No age structure taken
WDFW,2017,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",42,0,0,0,0,No age structure taken
WDFW,2017,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",1027,0,1027,1025,1027,Otolith
WDFW,2017,Yellowtail Rockfish,Sport,,,20,,"Puget Sound, WA",9,0,0,0,0,No age structure taken
WDFW,2017,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",12,0,0,0,0,No age structure taken
WDFW,2017,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",13,9,13,13,13,Otolith
WDFW,2017,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",62,0,0,0,0,No age structure taken
WDFW,2017,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",110,34,110,110,110,Otolith
WDFW,2017,Yellowtail Rockfish,Sport,,,,,No Area Data,2,0,2,2,2,Otolith
WDFW,2018,Arrowtooth Flounder,Sport,,,4,,"Coastal, WA ",2,1,2,0,2,Otolith
WDFW,2018,Arrowtooth Flounder,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Black Rockfish,Sport,,,1,,"Coastal, WA ",193,0,0,0,0,
WDFW,2018,Black Rockfish,Sport,,,2,,"Coastal, WA ",635,0,635,626,635,Otolith
WDFW,2018,Black Rockfish,Sport,,,2,,"Coastal, WA ",389,0,0,0,0,
WDFW,2018,Black Rockfish,Sport,,,3,,"Coastal, WA ",376,76,376,375,376,Otolith
WDFW,2018,Black Rockfish,Sport,,,3,,"Coastal, WA ",177,0,0,0,0,
WDFW,2018,Black Rockfish,Sport,,,4,,"Coastal, WA ",7,3,7,0,0,No age structure taken
WDFW,2018,Black Rockfish,Sport,,,4,,"Coastal, WA ",808,309,809,760,809,Otolith
WDFW,2018,Black Rockfish,Sport,,,4,,"Coastal, WA ",208,0,0,0,0,
WDFW,2018,Blue/Deacon Rockfish,Sport,,,1,,"Coastal, WA ",2,0,0,0,0,
WDFW,2018,Blue/Deacon Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2018,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",19,0,0,0,0,
WDFW,2018,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",5,0,5,0,5,Otolith
WDFW,2018,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",57,0,0,0,0,
WDFW,2018,Bocaccio,Sport,,,2,,"Coastal, WA ",15,0,15,0,15,Otolith
WDFW,2018,Bocaccio,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,
WDFW,2018,Bocaccio,Sport,,,3,,"Coastal, WA ",4,0,4,0,4,Otolith
WDFW,2018,Bocaccio,Sport,,,3,,"Coastal, WA ",7,0,0,0,0,
WDFW,2018,Bocaccio,Sport,,,4,,"Coastal, WA ",6,2,6,0,6,Otolith
WDFW,2018,Bocaccio,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Brown Rockfish,Sport,,,1,,"Coastal, WA ",3,0,0,0,0,
WDFW,2018,Cabezon,Sport,,,1,,"Coastal, WA ",18,0,0,0,0,
WDFW,2018,Cabezon,Sport,,,2,,"Coastal, WA ",77,0,77,0,77,Otolith
WDFW,2018,Cabezon,Sport,,,2,,"Coastal, WA ",30,0,0,0,0,
WDFW,2018,Cabezon,Sport,,,3,,"Coastal, WA ",35,19,35,0,35,Otolith
WDFW,2018,Cabezon,Sport,,,3,,"Coastal, WA ",67,0,0,0,0,
WDFW,2018,Cabezon,Sport,,,4,,"Coastal, WA ",10,1,10,0,0,No age structure taken
WDFW,2018,Cabezon,Sport,,,4,,"Coastal, WA ",188,70,188,0,188,Otolith
WDFW,2018,Cabezon,Sport,,,4,,"Coastal, WA ",82,0,0,0,0,
WDFW,2018,Canary Rockfish,Sport,,,1,,"Coastal, WA ",40,0,0,0,0,
WDFW,2018,Canary Rockfish,Sport,,,2,,"Coastal, WA ",292,0,292,178,292,Otolith
WDFW,2018,Canary Rockfish,Sport,,,2,,"Coastal, WA ",78,0,0,0,0,
WDFW,2018,Canary Rockfish,Sport,,,3,,"Coastal, WA ",2,1,2,1,2,Otolith
WDFW,2018,Canary Rockfish,Sport,,,3,,"Coastal, WA ",11,0,0,0,0,
WDFW,2018,Canary Rockfish,Sport,,,4,,"Coastal, WA ",4,0,4,0,0,No age structure taken
WDFW,2018,Canary Rockfish,Sport,,,4,,"Coastal, WA ",138,35,138,49,138,Otolith
WDFW,2018,Canary Rockfish,Sport,,,4,,"Coastal, WA ",135,0,0,0,0,
WDFW,2018,Canary Rockfish,Sport,,,5,,"Puget Sound, WA",3,0,0,0,0,
WDFW,2018,China Rockfish,Sport,,,1,,"Coastal, WA ",7,0,0,0,0,
WDFW,2018,China Rockfish,Sport,,,2,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2018,China Rockfish,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2018,China Rockfish,Sport,,,3,,"Coastal, WA ",14,11,14,0,14,Otolith
WDFW,2018,China Rockfish,Sport,,,3,,"Coastal, WA ",47,0,0,0,0,
WDFW,2018,China Rockfish,Sport,,,4,,"Coastal, WA ",2,2,2,0,0,No age structure taken
WDFW,2018,China Rockfish,Sport,,,4,,"Coastal, WA ",172,74,172,0,172,Otolith
WDFW,2018,China Rockfish,Sport,,,4,,"Coastal, WA ",95,0,0,0,0,
WDFW,2018,Chub Mackerel,Sport,,,3,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Copper Rockfish,Sport,,,1,,"Coastal, WA ",18,0,0,0,0,
WDFW,2018,Copper Rockfish,Sport,,,2,,"Coastal, WA ",17,0,17,16,17,Otolith
WDFW,2018,Copper Rockfish,Sport,,,2,,"Coastal, WA ",9,0,0,0,0,
WDFW,2018,Copper Rockfish,Sport,,,3,,"Coastal, WA ",1,1,1,1,1,Otolith
WDFW,2018,Copper Rockfish,Sport,,,3,,"Coastal, WA ",9,0,0,0,0,
WDFW,2018,Copper Rockfish,Sport,,,4,,"Coastal, WA ",11,1,11,0,0,No age structure taken
WDFW,2018,Copper Rockfish,Sport,,,4,,"Coastal, WA ",161,66,161,159,161,Otolith
WDFW,2018,Copper Rockfish,Sport,,,4,,"Coastal, WA ",89,0,0,0,0,
WDFW,2018,Darkblotched Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Deacon Rockfish,Sport,,,2,,"Coastal, WA ",10,0,10,0,10,Otolith
WDFW,2018,Deacon Rockfish,Sport,,,3,,"Coastal, WA ",5,1,5,0,5,Otolith
WDFW,2018,Deacon Rockfish,Sport,,,4,,"Coastal, WA ",90,35,90,0,90,Otolith
WDFW,2018,English Sole,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2018,Grass Rockfish,Sport,,,2,,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2018,Grass Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Greenstriped Rockfish,Sport,,,1,,"Coastal, WA ",3,0,0,0,0,
WDFW,2018,Greenstriped Rockfish,Sport,,,2,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2018,Greenstriped Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Greenstriped Rockfish,Sport,,,4,,"Coastal, WA ",2,2,2,0,2,Otolith
WDFW,2018,Jack Mackerel,Sport,,,2,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2018,Jack Mackerel,Sport,,,2,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2018,Jack Mackerel,Sport,,,3,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2018,Jack Mackerel,Sport,,,4,,"Coastal, WA ",4,2,4,0,4,Otolith
WDFW,2018,Kelp Greenling,Sport,,,1,,"Coastal, WA ",34,0,0,0,0,
WDFW,2018,Kelp Greenling,Sport,,,2,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2018,Kelp Greenling,Sport,,,2,,"Coastal, WA ",34,0,0,0,0,
WDFW,2018,Kelp Greenling,Sport,,,3,,"Coastal, WA ",9,8,9,0,9,Otolith
WDFW,2018,Kelp Greenling,Sport,,,3,,"Coastal, WA ",33,0,0,0,0,
WDFW,2018,Kelp Greenling,Sport,,,4,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2018,Kelp Greenling,Sport,,,4,,"Coastal, WA ",214,108,215,0,215,Otolith
WDFW,2018,Kelp Greenling,Sport,,,4,,"Coastal, WA ",90,0,0,0,0,
WDFW,2018,Lingcod,Sport,,,1,,"Coastal, WA ",149,0,0,0,0,
WDFW,2018,Lingcod,Sport,,,2,,"Coastal, WA ",371,0,371,370,371,Fin
WDFW,2018,Lingcod,Sport,,,2,,"Coastal, WA ",26,0,26,0,0,No age structure taken
WDFW,2018,Lingcod,Sport,,,2,,"Coastal, WA ",144,0,0,0,0,
WDFW,2018,Lingcod,Sport,,,3,,"Coastal, WA ",67,24,67,67,67,Fin
